"Sample","IFNg","IL-2","IL-6","IL-7","IL-8","IL-10","IL-15","IL-18","KC-like"
"1262",-1.23652354258952,1.59026012821705,-0.595332782435203,-0.067965125180146,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.118378950102239,-0.798534367950734
"1265",0.82666323443995,-0.793042021615241,-0.595332782435203,0.30725474748657,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.479407032936552,-0.798534367950734
"1272",2.26614245952836,-0.793042021615241,0.96546382721909,0.63533622641353,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.410254542055093,-0.798534367950734
"1273",-1.23652354258952,0.88527699131483,-0.595332782435203,1.16109658164824,-0.319293803016149,-0.542176264549825,3.36047275944159,0.291736134706723,-0.798534367950734
"1274",-1.23652354258952,-0.793042021615241,-0.595332782435203,-0.283739515142099,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.767451638856462,-0.798534367950734
"1282",1.19972594911876,-0.793042021615241,-0.595332782435203,0.390045363940058,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.675966044430628,-0.798534367950734
"1283",-1.23652354258952,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.589161568655913,-0.798534367950734
"1288",-1.23652354258952,1.54256694681653,-0.595332782435203,-0.067965125180146,-0.319293803016149,-0.542176264549825,-0.383101740033448,-1.83533920113613,-0.798534367950734
"1301",-1.23652354258952,-0.793042021615241,-0.595332782435203,0.0868552915616294,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.0963118079846061,-0.798534367950734
"1302",-1.23652354258952,-0.793042021615241,4.05120376816164,0.208784336956923,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.393600423223689,-0.798534367950734
"1303",0.643131918505212,0.799268298592784,-0.595332782435203,1.19747898574533,-0.319293803016149,-0.542176264549825,-0.383101740033448,-1.26505309878315,-0.798534367950734
"1304",0.762244935912749,-0.793042021615241,-0.595332782435203,0.526488588313062,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.0288476986220272,-0.798534367950734
"1305",0.299088747604737,1.50220224835804,-0.595332782435203,0.803636723010269,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.964626805990918,-0.798534367950734
"1306",-1.23652354258952,1.62742448335283,-0.595332782435203,0.390045363940058,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.646535053919684,-0.798534367950734
"1308",-1.23652354258952,0.223047223142243,-0.595332782435203,0.526488588313062,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.36042586225823,-0.798534367950734
"1324",0.393915647386712,0.687682459489026,-0.595332782435203,0.462613145820309,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.426830659095967,-0.798534367950734
"1325",0.157069489625454,-0.552104469669289,-0.595332782435203,1.43810098751893,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.570460210663838,1.23045279435411
"1327",1.33522773827259,0.8802351709288,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,2.03396934492237,-2.44948130336945,1.05676505452436
"1337",1.21832995675148,1.45856360063599,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.0810627735507236,0.616477685392482
"1348",0.877451543892645,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.522469534231044,0.805608886727632
"1351",0.694760280595132,-0.793042021615241,-0.595332782435203,-0.468223186962911,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.510802119845298,-0.798534367950734
"1354",0.554764462459748,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.0168938854544123,0.316897790937251
"1357",1.20288252347141,-0.552104469669289,-0.595332782435203,1.09648720948606,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.202202707481386,-0.798534367950734
"1358",0.694760280595132,1.24574471803241,-0.595332782435203,-1.13136437048023,-0.319293803016149,2.42219114995956,-0.383101740033448,-0.453170445937618,-0.798534367950734
"1380",1.39733737677983,-0.793042021615241,-0.595332782435203,0.920613806497238,-0.319293803016149,2.05093431726675,-0.383101740033448,0.76509954662628,-0.798534367950734
"1401",-0.187951587194701,0.975832340125648,-0.595332782435203,-0.468223186962911,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.456273797521955,-0.798534367950734
"1402",0.694760280595132,1.68648745333728,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.632843680695103,-0.798534367950734
"1403",-1.23652354258952,-0.552104469669289,-0.595332782435203,2.39363903847264,-0.319293803016149,-0.542176264549825,-0.383101740033448,1.31906417414307,-0.798534367950734
"1404",0.631557177617911,-0.793042021615241,-0.595332782435203,1.71339482633361,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.58645624031094,-0.798534367950734
"1405",0.337694363491144,1.04969121333409,-0.595332782435203,-1.13136437048023,-0.319293803016149,0.382458638662389,-0.383101740033448,0.351871066221772,1.23045279435411
"1407",0.337694363491144,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.101801560366857,0.316897790937251
"1414",1.28774310755038,0.747107289490534,-0.595332782435203,0.512208266709081,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.489694439112928,-0.798534367950734
"1430",-1.23652354258952,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.351871066221772,0.316897790937251
"1461",-1.23652354258952,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.122289937425855,-0.798534367950734
"1463",-1.23652354258952,1.54515942406939,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.0493949005779651,0.316897790937251
"1465",1.52669691101278,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.453170445937618,0.94734093414843
"1476",-1.23652354258952,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.03880895032432,-0.403826737659323
"1507",1.00064593516812,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,0.901399255082015,0.316897790937251
"1513",-1.23652354258952,1.11057348535067,-0.595332782435203,-1.13136437048023,-0.319293803016149,2.05093431726675,-0.383101740033448,-0.264920242395329,0.316897790937251
"1516",1.26162433083896,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,2.05093431726675,-0.383101740033448,0.03880895032432,1.05676505452436
"1527",1.09407475926519,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,-0.542176264549825,-0.383101740033448,-0.0270096670190941,0.805608886727632
"1528",0.943976551713632,-0.793042021615241,-0.595332782435203,-1.13136437048023,-0.319293803016149,1.09584297558223,-0.383101740033448,-0.0950712649475638,0.316897790937251
"1554",1.05076342867739,-0.793042021615241,1.653584857914,-1.13136437048023,-0.319293803016149,1.42922349741943,-0.383101740033448,0.75084752231592,-0.798534367950734
"1555",1.55330783533149,1.73767615575981,-0.595332782435203,-1.13136437048023,2.80119705144153,1.42922349741943,-0.383101740033448,0.927392989506496,1.05676505452436
